artistname,decade
Kenny_Rogers,2e3
Kenny_Rogers,2010
Living_Colour,1980
Living_Colour,1990
Living_Colour,2e3
Living_Colour,2010
John_Denver,1960
John_Denver,1970
John_Denver,1980
John_Denver,1990
John_Denver,2e3
John_Denver,2010
Steely_Dan,1970
Steely_Dan,1980
Steely_Dan,1990
Steely_Dan,2e3
Steely_Dan,2010
The_Breeders,1980
The_Breeders,1990
The_Breeders,2e3
The_Breeders,2010
Mazzy_Star,1990
Mazzy_Star,2e3
Mazzy_Star,2010
Barry_White,1970
Barry_White,1980
Barry_White,1990
Barry_White,2e3
Barry_White,2010
Jacques_Brel,1950
Jacques_Brel,1960
Jacques_Brel,1970
Jacques_Brel,1980
Jacques_Brel,1990
Jacques_Brel,2e3
Jacques_Brel,2010
Suzanne_Vega,1980
Suzanne_Vega,1990
Suzanne_Vega,2e3
Suzanne_Vega,2010
The_Cult,1980
The_Cult,1990
The_Cult,2e3
The_Cult,2010
The_Beach_Boys,1960
The_Beach_Boys,1970
The_Beach_Boys,1980
The_Beach_Boys,1990
The_Beach_Boys,2e3
The_Beach_Boys,2010
The_Connells,1980
The_Connells,1990
The_Connells,2e3
The_Connells,2010
Culture_Club,1980
Culture_Club,1990
Culture_Club,2e3
Culture_Club,2010
Duran_Duran,1980
Duran_Duran,1990
Duran_Duran,2e3
Duran_Duran,2010
Sacred_Reich,1980
Sacred_Reich,1990
Sacred_Reich,2e3
Sacred_Reich,2010
Soul_II_Soul,1980
Soul_II_Soul,1990
Soul_II_Soul,2e3
Soul_II_Soul,2010
Wes_Montgomery,1950
Wes_Montgomery,1960
Wes_Montgomery,1970
Wes_Montgomery,1980
Wes_Montgomery,1990
Wes_Montgomery,2e3
Wes_Montgomery,2010
The_Smiths,1980
The_Smiths,1990
The_Smiths,2e3
The_Smiths,2010
Alison_Moyet,1980
Alison_Moyet,1990
Alison_Moyet,2e3
Alison_Moyet,2010
Snapcase,1990
Snapcase,2e3
Barbra_Streisand,1960
Barbra_Streisand,1970
Barbra_Streisand,1980
Barbra_Streisand,1990
Barbra_Streisand,2e3
Barbra_Streisand,2010
Tenacious_D,1990
Tenacious_D,2e3
Tenacious_D,2010
Wilco,1990
Wilco,2e3
Wilco,2010
Dinosaur_Jr.,1980
Dinosaur_Jr.,1990
Dinosaur_Jr.,2e3
Dinosaur_Jr.,2010
Guided_by_Voices,1980
Guided_by_Voices,1990
Guided_by_Voices,2e3
Guided_by_Voices,2010
XTC,1970
XTC,1980
XTC,1990
XTC,2e3
XTC,2010
Gloria_Gaynor,1970
Gloria_Gaynor,1980
Gloria_Gaynor,1990
Gloria_Gaynor,2e3
Gloria_Gaynor,2010
The_Waterboys,1980
The_Waterboys,1990
The_Waterboys,2e3
The_Waterboys,2010
Randy_Newman,1960
Randy_Newman,1970
Randy_Newman,1980
Randy_Newman,1990
Randy_Newman,2e3
Randy_Newman,2010
Amanda_Marshall,1990
Amanda_Marshall,2e3
Bic_Runga,1990
Bic_Runga,2e3
Bic_Runga,2010
Bif_Naked,1990
Bif_Naked,2e3
Bran_Van_3000,1990
Bran_Van_3000,2e3
Bran_Van_3000,2010
Aimee_Mann,1990
Aimee_Mann,2e3
Aimee_Mann,2010
Dar_Williams,1990
Dar_Williams,2e3
Dar_Williams,2010
Esthero,1990
Esthero,2e3
Esthero,2010
Joni_Mitchell,1960
Joni_Mitchell,1970
Joni_Mitchell,1980
Joni_Mitchell,1990
Joni_Mitchell,2e3
Joni_Mitchell,2010
Sarah_McLachlan,1980
Sarah_McLachlan,1990
Sarah_McLachlan,2e3
Sarah_McLachlan,2010
The_Tragically_Hip,1980
The_Tragically_Hip,1990
The_Tragically_Hip,2e3
The_Tragically_Hip,2010
The_Beta_Band,1990
The_Beta_Band,2e3
The_Beta_Band,2010
Pulsedriver,1990
Pulsedriver,2e3
Pulsedriver,2010
James_Horner,1980
James_Horner,1990
James_Horner,2e3
James_Horner,2010
Trevor_Rabin,1970
Trevor_Rabin,1980
Trevor_Rabin,1990
Trevor_Rabin,2e3
Trevor_Rabin,2010
Glenn_Miller,1930
Glenn_Miller,1940
Glenn_Miller,1950
Glenn_Miller,1960
Glenn_Miller,1970
Glenn_Miller,1980
Glenn_Miller,1990
Glenn_Miller,2e3
Glenn_Miller,2010
Luis_Miguel,1980
Luis_Miguel,1990
Luis_Miguel,2e3
Luis_Miguel,2010
Maná,1980
Maná,1990
Maná,2e3
Maná,2010
Natalie_Merchant,1990
Natalie_Merchant,2e3
Natalie_Merchant,2010
Social_Distortion,1980
Social_Distortion,1990
Social_Distortion,2e3
Social_Distortion,2010
Soft_Cell,1980
Soft_Cell,1990
Soft_Cell,2e3
Soft_Cell,2010
Soul_Asylum,1980
Soul_Asylum,1990
Soul_Asylum,2e3
Soul_Asylum,2010
The_Knack,1970
The_Knack,1980
The_Knack,1990
The_Knack,2e3
Jerry_Goldsmith,1960
Jerry_Goldsmith,1970
Jerry_Goldsmith,1980
Jerry_Goldsmith,1990
Jerry_Goldsmith,2e3
Jerry_Goldsmith,2010
Stereolab,1990
Stereolab,2e3
Stereolab,2010
Peter_Gabriel,1970
Peter_Gabriel,1980
Peter_Gabriel,1990
Peter_Gabriel,2e3
Peter_Gabriel,2010
Sam_Cooke,1950
Sam_Cooke,1960
Sam_Cooke,1970
Sam_Cooke,1980
Sam_Cooke,1990
Sam_Cooke,2e3
Sam_Cooke,2010
Right_Said_Fred,1990
Right_Said_Fred,2e3
Right_Said_Fred,2010
Indigo_Girls,1980
Indigo_Girls,1990
Indigo_Girls,2e3
Indigo_Girls,2010
AC/DC,1970
AC/DC,1980
AC/DC,1990
AC/DC,2e3
AC/DC,2010
Nitzer_Ebb,1980
Nitzer_Ebb,1990
Nitzer_Ebb,2e3
Nitzer_Ebb,2010
Feeder,1990
Feeder,2e3
Feeder,2010
Skunk_Anansie,1990
Skunk_Anansie,2e3
Skunk_Anansie,2010
Tracy_Bonham,1990
Tracy_Bonham,2e3
Tracy_Bonham,2010
Insane_Clown_Posse,1990
Insane_Clown_Posse,2e3
Insane_Clown_Posse,2010
Aleks_Syntek,2e3
Aleks_Syntek,2010
Itzhak_Perlman,1970
Itzhak_Perlman,1980
Itzhak_Perlman,1990
Itzhak_Perlman,2e3
Itzhak_Perlman,2010
GusGus,1990
GusGus,2e3
GusGus,2010
Tangerine_Dream,1970
Tangerine_Dream,1980
Tangerine_Dream,1990
Tangerine_Dream,2e3
Tangerine_Dream,2010
Black_Sabbath,1970
Black_Sabbath,1980
Black_Sabbath,1990
Black_Sabbath,2e3
Black_Sabbath,2010
Thompson_Twins,1980
Thompson_Twins,1990
Thompson_Twins,2e3
Thompson_Twins,2010
The_Animals,1960
The_Animals,1970
The_Animals,1980
The_Animals,1990
The_Animals,2e3
The_Animals,2010
The_Cars,1970
The_Cars,1980
The_Cars,1990
The_Cars,2e3
The_Cars,2010
Frankie_Goes_to_Hollywood,1980
Frankie_Goes_to_Hollywood,1990
Frankie_Goes_to_Hollywood,2e3
Frankie_Goes_to_Hollywood,2010
Paul_Oakenfold,1990
Paul_Oakenfold,2e3
Paul_Oakenfold,2010
Peter_Schilling,1980
Peter_Schilling,1990
Peter_Schilling,2e3
Peter_Schilling,2010
VNV_Nation,1990
VNV_Nation,2e3
VNV_Nation,2010
Apoptygma_Berzerk,1980
Apoptygma_Berzerk,1990
Apoptygma_Berzerk,2e3
Apoptygma_Berzerk,2010
Wheatus,2e3
Wheatus,2010
Millencolin,1990
Millencolin,2e3
Millencolin,2010
NOFX,1980
NOFX,1990
NOFX,2e3
NOFX,2010
Aretha_Franklin,1960
Aretha_Franklin,1970
Aretha_Franklin,1980
Aretha_Franklin,1990
Aretha_Franklin,2e3
Aretha_Franklin,2010
E-Rotic,1990
E-Rotic,2e3
The_Ataris,1990
The_Ataris,2e3
The_Ataris,2010
Tracy_Chapman,1980
Tracy_Chapman,1990
Tracy_Chapman,2e3
Tracy_Chapman,2010
Lyle_Lovett,1980
Lyle_Lovett,1990
Lyle_Lovett,2e3
Lyle_Lovett,2010
Eddie_Money,1970
Eddie_Money,1980
Eddie_Money,1990
Eddie_Money,2e3
Eddie_Money,2010
Agnostic_Front,1980
Agnostic_Front,1990
Agnostic_Front,2e3
Agnostic_Front,2010
Bombshell_Rocks,1990
Bombshell_Rocks,2e3
Bombshell_Rocks,2010
The_Bouncing_Souls,1990
The_Bouncing_Souls,2e3
The_Bouncing_Souls,2010
Harry_Chapin,1970
Harry_Chapin,1980
Harry_Chapin,1990
Harry_Chapin,2e3
Harry_Chapin,2010
New_Bomb_Turks,1990
New_Bomb_Turks,2e3
New_Bomb_Turks,2010
Refused,1990
Refused,2e3
Refused,2010
Ten_Foot_Pole,1990
Ten_Foot_Pole,2e3
Voodoo_Glow_Skulls,1990
Voodoo_Glow_Skulls,2e3
Voodoo_Glow_Skulls,2010
Celia_Cruz,1960
Celia_Cruz,1970
Celia_Cruz,1980
Celia_Cruz,1990
Celia_Cruz,2e3
Celia_Cruz,2010
Elvis_Costello,1970
Elvis_Costello,1980
Elvis_Costello,1990
Elvis_Costello,2e3
Elvis_Costello,2010
Ian_Anderson,1980
Ian_Anderson,1990
Ian_Anderson,2e3
Ian_Anderson,2010
Grateful_Dead,1960
Grateful_Dead,1970
Grateful_Dead,1980
Grateful_Dead,1990
Grateful_Dead,2e3
Grateful_Dead,2010
INXS,1980
INXS,1990
INXS,2e3
INXS,2010
DJ_Spooky,1990
DJ_Spooky,2e3
DJ_Spooky,2010
Craig_David,2e3
Craig_David,2010
Bloodhound_Gang,1990
Bloodhound_Gang,2e3
Bloodhound_Gang,2010
Jesus_Jones,1980
Jesus_Jones,1990
Jesus_Jones,2e3
Jesus_Jones,2010
Baha_Men,1990
Baha_Men,2e3
Save_Ferris,1990
Kelis,1990
Kelis,2e3
Kelis,2010
The_Faint,1990
The_Faint,2e3
The_Faint,2010
Deep_Purple,1960
Deep_Purple,1970
Deep_Purple,1980
Deep_Purple,1990
Deep_Purple,2e3
Deep_Purple,2010
Charlie_Parker,1940
Charlie_Parker,1950
Charlie_Parker,1960
Charlie_Parker,1970
Charlie_Parker,1980
Charlie_Parker,1990
Charlie_Parker,2e3
Charlie_Parker,2010
Blue_Öyster_Cult,1970
Blue_Öyster_Cult,1980
Blue_Öyster_Cult,1990
Blue_Öyster_Cult,2e3
Blue_Öyster_Cult,2010
Dolly_Parton,1950
Dolly_Parton,1960
Dolly_Parton,1970
Dolly_Parton,1980
Dolly_Parton,1990
Dolly_Parton,2e3
Dolly_Parton,2010
Trisha_Yearwood,1990
Trisha_Yearwood,2e3
Trisha_Yearwood,2010
Vertical_Horizon,1990
Vertical_Horizon,2e3
Vertical_Horizon,2010
808_State,1980
808_State,1990
808_State,2e3
808_State,2010
Jars_of_Clay,1990
Jars_of_Clay,2e3
Jars_of_Clay,2010
Tina_Turner,1970
Tina_Turner,1980
Tina_Turner,1990
Tina_Turner,2e3
Tina_Turner,2010
Amon_Tobin,1990
Amon_Tobin,2e3
Amon_Tobin,2010
The_Roots,1990
The_Roots,2e3
The_Roots,2010
Jimmy_Cliff,1960
Jimmy_Cliff,1970
Jimmy_Cliff,1980
Jimmy_Cliff,1990
Jimmy_Cliff,2e3
Jimmy_Cliff,2010
James_Brown,1960
James_Brown,1970
James_Brown,1980
James_Brown,1990
James_Brown,2e3
James_Brown,2010
The_Wallflowers,1990
The_Wallflowers,2e3
The_Wallflowers,2010
George_Strait,1980
George_Strait,1990
George_Strait,2e3
George_Strait,2010
Loretta_Lynn,1960
Loretta_Lynn,1970
Loretta_Lynn,1980
Loretta_Lynn,1990
Loretta_Lynn,2e3
Loretta_Lynn,2010
Billy_Ocean,1970
Billy_Ocean,1980
Billy_Ocean,1990
Billy_Ocean,2e3
Billy_Ocean,2010
John_Hiatt,1970
John_Hiatt,1980
John_Hiatt,1990
John_Hiatt,2e3
John_Hiatt,2010
Bonnie_Raitt,1970
Bonnie_Raitt,1980
Bonnie_Raitt,1990
Bonnie_Raitt,2e3
Bonnie_Raitt,2010
Montell_Jordan,1990
Montell_Jordan,2e3
Montell_Jordan,2010
Melissa_Etheridge,1980
Melissa_Etheridge,1990
Melissa_Etheridge,2e3
Melissa_Etheridge,2010
Herbie_Hancock,1960
Herbie_Hancock,1970
Herbie_Hancock,1980
Herbie_Hancock,1990
Herbie_Hancock,2e3
Herbie_Hancock,2010
Corrosion_of_Conformity,1980
Corrosion_of_Conformity,1990
Corrosion_of_Conformity,2e3
Corrosion_of_Conformity,2010
Emmylou_Harris,1960
Emmylou_Harris,1970
Emmylou_Harris,1980
Emmylou_Harris,1990
Emmylou_Harris,2e3
Emmylou_Harris,2010
Linda_Ronstadt,1970
Linda_Ronstadt,1980
Linda_Ronstadt,1990
Linda_Ronstadt,2e3
Linda_Ronstadt,2010
The_Orb,1980
The_Orb,1990
The_Orb,2e3
The_Orb,2010
Bentley_Rhythm_Ace,1990
Bentley_Rhythm_Ace,2e3
John_Lee_Hooker,1940
John_Lee_Hooker,1950
John_Lee_Hooker,1960
John_Lee_Hooker,1970
John_Lee_Hooker,1980
John_Lee_Hooker,1990
John_Lee_Hooker,2e3
John_Lee_Hooker,2010
Mott_the_Hoople,1960
Mott_the_Hoople,1970
Mott_the_Hoople,1980
Mott_the_Hoople,1990
Mott_the_Hoople,2e3
Mott_the_Hoople,2010
Judas_Priest,1970
Judas_Priest,1980
Judas_Priest,1990
Judas_Priest,2e3
Judas_Priest,2010
Joe_Walsh,1970
Joe_Walsh,1980
Joe_Walsh,1990
Joe_Walsh,2e3
Joe_Walsh,2010
Étienne_Daho,1980
Étienne_Daho,1990
Étienne_Daho,2e3
Étienne_Daho,2010
Muddy_Waters,1940
Muddy_Waters,1950
Muddy_Waters,1960
Muddy_Waters,1970
Muddy_Waters,1980
Muddy_Waters,1990
Muddy_Waters,2e3
Muddy_Waters,2010
Al_Green,1960
Al_Green,1970
Al_Green,1980
Al_Green,1990
Al_Green,2e3
Al_Green,2010
Marc_Anthony,1990
Marc_Anthony,2e3
Marc_Anthony,2010
Yello,1970
Yello,1980
Yello,1990
Yello,2e3
Yello,2010
Lagwagon,1990
Lagwagon,2e3
Lagwagon,2010
The_Sisters_of_Mercy,1980
The_Sisters_of_Mercy,1990
The_Sisters_of_Mercy,2e3
The_Sisters_of_Mercy,2010
Sex_Pistols,1970
Sex_Pistols,1980
Sex_Pistols,1990
Sex_Pistols,2e3
Sex_Pistols,2010
Killing_Joke,1970
Killing_Joke,1980
Killing_Joke,1990
Killing_Joke,2e3
Killing_Joke,2010
Chris_Rice,1990
Chris_Rice,2e3
Five_Iron_Frenzy,1990
Five_Iron_Frenzy,2e3
Five_Iron_Frenzy,2010
Newsboys,1980
Newsboys,1990
Newsboys,2e3
Newsboys,2010
Nichole_Nordeman,1990
Nichole_Nordeman,2e3
Nichole_Nordeman,2010
Chuck_Berry,1950
Chuck_Berry,1960
Chuck_Berry,1970
Chuck_Berry,1980
Chuck_Berry,1990
Chuck_Berry,2e3
Chuck_Berry,2010
Rebecca_St._James,1990
Rebecca_St._James,2e3
Rebecca_St._James,2010
Audio_Adrenaline,1990
Audio_Adrenaline,2e3
Audio_Adrenaline,2010
Rich_Mullins,1980
Rich_Mullins,1990
Rich_Mullins,2e3
The_O.C._Supertones,1990
The_O.C._Supertones,2e3
The_O.C._Supertones,2010
Bad_Company,1970
Bad_Company,1980
Bad_Company,1990
Bad_Company,2e3
Bad_Company,2010
The_Ink_Spots,1940
The_Ink_Spots,1950
The_Ink_Spots,1960
The_Ink_Spots,1970
The_Ink_Spots,1980
The_Ink_Spots,1990
The_Ink_Spots,2e3
The_Ink_Spots,2010
Louis_Armstrong,1920
Louis_Armstrong,1930
Louis_Armstrong,1940
Louis_Armstrong,1950
Louis_Armstrong,1960
Louis_Armstrong,1970
Louis_Armstrong,1980
Louis_Armstrong,1990
Louis_Armstrong,2e3
Louis_Armstrong,2010
Marty_Robbins,1950
Marty_Robbins,1960
Marty_Robbins,1970
Marty_Robbins,1980
Marty_Robbins,1990
Marty_Robbins,2e3
Marty_Robbins,2010
A_Guy_Called_Gerald,1980
A_Guy_Called_Gerald,1990
A_Guy_Called_Gerald,2e3
A_Guy_Called_Gerald,2010
Otis_Redding,1960
Otis_Redding,1970
Otis_Redding,1980
Otis_Redding,1990
Otis_Redding,2e3
Otis_Redding,2010
Temple_of_the_Dog,1990
Temple_of_the_Dog,2e3
Temple_of_the_Dog,2010
The_Doors,1960
The_Doors,1970
The_Doors,1980
The_Doors,1990
The_Doors,2e3
The_Doors,2010
The_Statler_Brothers,1960
The_Statler_Brothers,1970
The_Statler_Brothers,1980
The_Statler_Brothers,1990
The_Statler_Brothers,2e3
3_Doors_Down,1990
3_Doors_Down,2e3
3_Doors_Down,2010
John_Coltrane,1950
John_Coltrane,1960
John_Coltrane,1970
John_Coltrane,1980
John_Coltrane,1990
John_Coltrane,2e3
John_Coltrane,2010
The_Housemartins,1980
The_Housemartins,1990
The_Housemartins,2e3
Paul_Simon,1960
Paul_Simon,1970
Paul_Simon,1980
Paul_Simon,1990
Paul_Simon,2e3
Paul_Simon,2010
Stray_Cats,1980
Stray_Cats,1990
Stray_Cats,2e3
Stray_Cats,2010
Ella_Fitzgerald,1940
Ella_Fitzgerald,1950
Ella_Fitzgerald,1960
Ella_Fitzgerald,1970
Ella_Fitzgerald,1980
Ella_Fitzgerald,1990
Ella_Fitzgerald,2e3
Ella_Fitzgerald,2010
Aztec_Camera,1980
Aztec_Camera,1990
Aztec_Camera,2e3
Aztec_Camera,2010
Billy_Bragg,1980
Billy_Bragg,1990
Billy_Bragg,2e3
Billy_Bragg,2010
Chris_Rea,1970
Chris_Rea,1980
Chris_Rea,1990
Chris_Rea,2e3
Chris_Rea,2010
Dario_G,1990
Dario_G,2e3
Del_Amitri,1980
Del_Amitri,1990
Del_Amitri,2e3
Del_Amitri,2010
Fine_Young_Cannibals,1980
Fine_Young_Cannibals,1990
Fine_Young_Cannibals,2e3
Fine_Young_Cannibals,2010
Freddie_Mercury,1980
Freddie_Mercury,1990
Freddie_Mercury,2e3
Freddie_Mercury,2010
Gerry_Rafferty,1970
Gerry_Rafferty,1980
Gerry_Rafferty,1990
Gerry_Rafferty,2e3
Gerry_Rafferty,2010
Jerry_Lee_Lewis,1950
Jerry_Lee_Lewis,1960
Jerry_Lee_Lewis,1970
Jerry_Lee_Lewis,1980
Jerry_Lee_Lewis,1990
Jerry_Lee_Lewis,2e3
Jerry_Lee_Lewis,2010
The_Lightning_Seeds,1980
The_Lightning_Seeds,1990
The_Lightning_Seeds,2e3
The_Lightning_Seeds,2010
Mungo_Jerry,1970
Mungo_Jerry,1980
Mungo_Jerry,1990
Mungo_Jerry,2e3
Mungo_Jerry,2010
Nerf_Herder,1990
Nerf_Herder,2e3
Nerf_Herder,2010
The_Platters,1950
The_Platters,1960
The_Platters,1970
The_Platters,1980
The_Platters,1990
The_Platters,2e3
Roxette,1980
Roxette,1990
Roxette,2e3
Roxette,2010
Roy_Orbison,1950
Roy_Orbison,1960
Roy_Orbison,1970
Roy_Orbison,1980
Roy_Orbison,1990
Roy_Orbison,2e3
Roy_Orbison,2010
Spin_Doctors,1990
Spin_Doctors,2e3
Spin_Doctors,2010
The_Stranglers,1970
The_Stranglers,1980
The_Stranglers,1990
The_Stranglers,2e3
The_Stranglers,2010
Terrorvision,1990
Terrorvision,2e3
Terrorvision,2010
Ultravox,1970
Ultravox,1980
Ultravox,1990
Ultravox,2e3
Ultravox,2010
The_Wonder_Stuff,1980
The_Wonder_Stuff,1990
The_Wonder_Stuff,2e3
The_Wonder_Stuff,2010
The_Beautiful_South,1980
The_Beautiful_South,1990
The_Beautiful_South,2e3
The_Psychedelic_Furs,1970
The_Psychedelic_Furs,1980
The_Psychedelic_Furs,1990
The_Psychedelic_Furs,2e3
The_Psychedelic_Furs,2010
Alan_Jackson,1980
Alan_Jackson,1990
Alan_Jackson,2e3
Alan_Jackson,2010
Jeff_Buckley,1990
Jeff_Buckley,2e3
Jeff_Buckley,2010
Astrud_Gilberto,1960
Astrud_Gilberto,1970
Astrud_Gilberto,1980
Astrud_Gilberto,1990
Astrud_Gilberto,2e3
Astrud_Gilberto,2010
Gipsy_Kings,1980
Gipsy_Kings,1990
Gipsy_Kings,2e3
Gipsy_Kings,2010
Paco_de_Lucía,1960
Paco_de_Lucía,1970
Paco_de_Lucía,1980
Paco_de_Lucía,1990
Paco_de_Lucía,2e3
Paco_de_Lucía,2010
John_Mellencamp,1980
John_Mellencamp,1990
John_Mellencamp,2e3
John_Mellencamp,2010
Marcy_Playground,1990
Marcy_Playground,2e3
Marcy_Playground,2010
Carlos_Santana,1970
Carlos_Santana,1980
Carlos_Santana,1990
Carlos_Santana,2e3
Harvey_Danger,1990
Harvey_Danger,2e3
Harvey_Danger,2010
Army_of_Lovers,1990
Army_of_Lovers,2e3
Army_of_Lovers,2010
Die_Toten_Hosen,1980
Die_Toten_Hosen,1990
Die_Toten_Hosen,2e3
Die_Toten_Hosen,2010
Captain_Hollywood_Project,1990
Guano_Apes,1990
Guano_Apes,2e3
Guano_Apes,2010
Stroke_9,1990
Stroke_9,2e3
Herbert_Grönemeyer,1970
Herbert_Grönemeyer,1980
Herbert_Grönemeyer,1990
Herbert_Grönemeyer,2e3
Herbert_Grönemeyer,2010
In_Extremo,1990
In_Extremo,2e3
In_Extremo,2010
Leningrad_Cowboys,1980
Leningrad_Cowboys,1990
Leningrad_Cowboys,2e3
Leningrad_Cowboys,2010
Loona,1990
Loona,2e3
Loona,2010
Nena,1980
Nena,1990
Nena,2e3
Nena,2010
Sister_Hazel,1990
Sister_Hazel,2e3
Sister_Hazel,2010
Creedence_Clearwater_Revival,1960
Creedence_Clearwater_Revival,1970
Creedence_Clearwater_Revival,1980
Creedence_Clearwater_Revival,1990
Creedence_Clearwater_Revival,2e3
Creedence_Clearwater_Revival,2010
Me_First_and_the_Gimme_Gimmes,1990
Me_First_and_the_Gimme_Gimmes,2e3
Me_First_and_the_Gimme_Gimmes,2010
Prefab_Sprout,1980
Prefab_Sprout,1990
Prefab_Sprout,2e3
Prefab_Sprout,2010
The_Undertones,1970
The_Undertones,1980
The_Undertones,1990
The_Undertones,2e3
The_Undertones,2010
Garth_Brooks,1980
Garth_Brooks,1990
Garth_Brooks,2e3
Garth_Brooks,2010
Alannah_Myles,1980
Alannah_Myles,1990
Alannah_Myles,2e3
Alannah_Myles,2010
Bananarama,1980
Bananarama,1990
Bananarama,2e3
Bananarama,2010
David_Lee_Roth,1980
David_Lee_Roth,1990
David_Lee_Roth,2e3
David_Lee_Roth,2010
Cibo_Matto,1990
Cibo_Matto,2e3
Cibo_Matto,2010
Front_242,1980
Front_242,1990
Front_242,2e3
Front_242,2010
Jerry_Cantrell,1990
Jerry_Cantrell,2e3
The_Verve,1990
The_Verve,2e3
The_Verve,2010
Miles_Davis,1940
Miles_Davis,1950
Miles_Davis,1960
Miles_Davis,1970
Miles_Davis,1980
Miles_Davis,1990
Miles_Davis,2e3
Miles_Davis,2010
Our_Lady_Peace,1990
Our_Lady_Peace,2e3
Our_Lady_Peace,2010
New_Radicals,1990
Skinny_Puppy,1980
Skinny_Puppy,1990
Skinny_Puppy,2e3
Skinny_Puppy,2010
Matchbox_Twenty,1990
Matchbox_Twenty,2e3
Matchbox_Twenty,2010
Richard_Ashcroft,2e3
Richard_Ashcroft,2010
Uncle_Kracker,2e3
Uncle_Kracker,2010
Joan_Osborne,1990
Joan_Osborne,2e3
Joan_Osborne,2010
Faith_Evans,1990
Faith_Evans,2e3
Faith_Evans,2010
Silverchair,1990
Silverchair,2e3
Silverchair,2010
The_Lemonheads,1980
The_Lemonheads,1990
The_Lemonheads,2e3
The_Lemonheads,2010
Talk_Talk,1980
Talk_Talk,1990
Talk_Talk,2e3
Talk_Talk,2010
Death_in_Vegas,1990
Death_in_Vegas,2e3
Death_in_Vegas,2010
Golden_Earring,1960
Golden_Earring,1970
Golden_Earring,1980
Golden_Earring,1990
Golden_Earring,2e3
Golden_Earring,2010
Zebda,1990
Zebda,2e3
Zebda,2010
Patti_Smith,1970
Patti_Smith,1980
Patti_Smith,1990
Patti_Smith,2e3
Patti_Smith,2010
Carl_Cox,1990
Carl_Cox,2e3
Carl_Cox,2010
Vonda_Shepard,1980
Vonda_Shepard,1990
Vonda_Shepard,2e3
Anastacia,2e3
Anastacia,2010
Holly_Cole,1980
Holly_Cole,1990
Holly_Cole,2e3
Holly_Cole,2010
Pat_Benatar,1970
Pat_Benatar,1980
Pat_Benatar,1990
Pat_Benatar,2e3
Pat_Benatar,2010
Simple_Minds,1970
Simple_Minds,1980
Simple_Minds,1990
Simple_Minds,2e3
Simple_Minds,2010
Édith_Piaf,1940
Édith_Piaf,1950
Édith_Piaf,1960
Édith_Piaf,1970
Édith_Piaf,1980
Édith_Piaf,1990
Édith_Piaf,2e3
Édith_Piaf,2010
God_Lives_Underwater,1990
God_Lives_Underwater,2e3
Afro_Celt_Sound_System,1990
Afro_Celt_Sound_System,2e3
Afro_Celt_Sound_System,2010
Joe_Satriani,1980
Joe_Satriani,1990
Joe_Satriani,2e3
Joe_Satriani,2010
Bob_Sinclar,1990
Bob_Sinclar,2e3
Bob_Sinclar,2010
Anne_Murray,1960
Anne_Murray,1970
Anne_Murray,1980
Anne_Murray,1990
Anne_Murray,2e3
Anne_Murray,2010
Steven_Curtis_Chapman,1980
Steven_Curtis_Chapman,1990
Steven_Curtis_Chapman,2e3
Steven_Curtis_Chapman,2010
Michael_W._Smith,1980
Michael_W._Smith,1990
Michael_W._Smith,2e3
Michael_W._Smith,2010
Freestylers,1990
Freestylers,2e3
Freestylers,2010
Buckcherry,1990
Buckcherry,2e3
Buckcherry,2010
Letzte_Instanz,1990
Letzte_Instanz,2e3
Letzte_Instanz,2010
Superchunk,1980
Superchunk,1990
Superchunk,2e3
Superchunk,2010
Modjo,2e3
Strawberry_Alarm_Clock,1960
Strawberry_Alarm_Clock,1970
Strawberry_Alarm_Clock,1980
Strawberry_Alarm_Clock,1990
Strawberry_Alarm_Clock,2e3
Strawberry_Alarm_Clock,2010
Anal_Cunt,1980
Anal_Cunt,1990
Anal_Cunt,2e3
Anal_Cunt,2010
Meat_Puppets,1980
Meat_Puppets,1990
Meat_Puppets,2e3
Meat_Puppets,2010
Pantera,1980
Pantera,1990
Pantera,2e3
Pantera,2010
Soulfly,1990
Soulfly,2e3
Soulfly,2010
Non_Phixion,1990
Non_Phixion,2e3
Cocteau_Twins,1980
Cocteau_Twins,1990
Cocteau_Twins,2e3
Cocteau_Twins,2010
Apocalyptica,1990
Apocalyptica,2e3
Apocalyptica,2010
Candlebox,1990
Candlebox,2e3
Candlebox,2010
Deep_Forest,1990
Deep_Forest,2e3
Deep_Forest,2010
Finley_Quaye,1990
Finley_Quaye,2e3
Finley_Quaye,2010
Frank_Zappa,1960
Frank_Zappa,1970
Frank_Zappa,1980
Frank_Zappa,1990
Frank_Zappa,2e3
Frank_Zappa,2010
Front_Line_Assembly,1980
Front_Line_Assembly,1990
Front_Line_Assembly,2e3
Front_Line_Assembly,2010
Camper_Van_Beethoven,1980
Camper_Van_Beethoven,1990
Camper_Van_Beethoven,2e3
Camper_Van_Beethoven,2010
Great_Big_Sea,1990
Great_Big_Sea,2e3
Great_Big_Sea,2010
Moxy_Früvous,1990
Moxy_Früvous,2e3
Leonard_Cohen,1960
Leonard_Cohen,1970
Leonard_Cohen,1980
Leonard_Cohen,1990
Leonard_Cohen,2e3
Leonard_Cohen,2010
Matthew_Good_Band,1990
Matthew_Good_Band,2e3
Bobby_Darin,1950
Bobby_Darin,1960
Bobby_Darin,1970
Bobby_Darin,1980
Bobby_Darin,1990
Bobby_Darin,2e3
Bobby_Darin,2010
Crowded_House,1980
